주차장코드,주차장명,주소,주소2,주차장 종류,주차장 종류명,운영구분,운영구분명,전화번호,주차현황 정보 제공여부,주차현황 정보 제공여부명,총 주자면,유무료구분,유무료구분명,야간무료개방여부,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),최종데이터 동기화 시간,"토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),버스 기본 주차 요금,버스 기본 주차 시간(분 단위),버스 추가 단위 시간(분 단위),버스 추가 단위 요금,일 최대 요금,위도,경도
3077036,빙수골장미(구),동작구 상도동 301-132,서울특별시 동작구 상도동 301-132,NW,노외 주차장,1,시간제 주차장,,0,미연계중,64,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-07 13:06,N,무료,N,무료,,,150,5,,,0,0,0,0,100000,37.493144,126.933973
3077801,성균관 유림회관(시),종로구 명륜3가 53-0,서울특별시 종로구 명륜3가 53-0,NW,노외 주차장,1,시간제 주차장,,0,미연계중,40,Y,유료,N,야간 미개방,0,0,0,0,0,0,2023-09-21 10:52,Y,유료,Y,유료,,,1500,30,,,0,0,0,0,,37.585936,126.997951
3078019,청기와노상공영주차장(구),마포구 서교동 458-12,서울특별시 마포구 서교동 458-12,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1100,2100,0,0,0,0,2023-07-05 10:01,Y,유료,Y,유료,,1.14E+12,250,5,250,5,0,0,0,0,,37.5579633,126.9134534
3079192,공유) 02-38구역(구),금천구 독산동 1130-0 ,서울특별시 금천구 독산동 1130-0 ,NS,노상 주차장,3,시간제 + 거주자 주차장,02-809-0061,0,미연계중,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2023-10-13 21:30,N,무료,N,무료,,1.15E+12,100,5,,,0,0,0,0,,37.452236,126.89229
3079251,구암길(구),강서구 등촌동 709-16,서울특별시 강서구 등촌동 709-16,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-13 11:10,N,무료,Y,유료,,1.15E+12,250,5,,,0,0,0,0,,37.5601046,126.8465352
3081657,덕원주차장(구),동대문구 장안동 458-8,서울특별시 동대문구 장안동 458-8,NW,노외 주차장,1,시간제 주차장,02-6240-0150,0,미연계중,77,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-06 16:48,N,무료,N,무료,,,2000,30,500,10,0,0,0,0,170000,37.562371,127.068763
3081800,공유) 03-25구역(구),금천구 독산동 378-430,서울특별시 금천구 독산동 378-430,NS,노상 주차장,3,시간제 + 거주자 주차장,02-809-0061,0,미연계중,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2023-09-27 17:07,N,무료,N,무료,,1.15E+12,100,5,,,0,0,0,0,,37.46348,126.905106
3082373,장안1동(군자유치원) 노외주차장(구),동대문구 장안동 403-13,서울특별시 동대문구 장안동 403-13,NW,노외 주차장,3,시간제 + 거주자 주차장,,0,미연계중,20,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-21 16:49,N,무료,N,무료,0,,500,10,500,10,0,0,0,0,0,37.565108,127.063364
3082513,국민일보사옥앞(구),영등포구 여의도동 1-2 ,서울특별시 영등포구 여의도동 1-2 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 10:31,N,무료,Y,유료,,1.16E+12,500,5,500,5,,,,,200000,37.5297519,126.9250816
3083251,공유) 02-08구역(구),금천구 독산동 289-16 ,서울특별시 금천구 독산동 289-16 ,NS,노상 주차장,3,시간제 + 거주자 주차장,02-809-0061,0,미연계중,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2023-09-27 15:43,N,무료,N,무료,,1.15E+12,100,5,,,0,0,0,0,,37.4730606,126.8943532
3083906,장영당길 공영주차장(구3동)(구),동대문구 답십리동 484-7,서울특별시 동대문구 답십리동 484-7,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0,미연계중,193,Y,유료,N,야간 미개방,900,1900,900,1900,900,1900,2023-07-06 16:42,N,무료,N,무료,0,,1000,60,,,0,0,0,0,10000,37.568676,127.053143
3083942,마들스타디움(근린공원)(구),노원구 상계동 770-2,서울특별시 노원구 상계동 770-2,NW,노외 주차장,1,시간제 주차장,02-2289-6735,0,미연계중,249,Y,유료,N,야간 미개방,900,1900,900,1800,0,0,2023-07-18 10:40,N,무료,Y,유료,100000,,150,5,150,5,0,0,0,0,11000,37.643878,127.058614
3084308,동작갯마을 공영주차장(구),동작구 동작동 102-65,서울특별시 동작구 동작동 102-65,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2023-07-05 11:41,N,무료,Y,유료,,1.16E+12,150,5,,,0,0,0,0,,37.4962118,126.9825822
3085284,공유) 02-36구역(구),금천구 독산동 1127-0,서울특별시 금천구 독산동 1127-0,NS,노상 주차장,3,시간제 + 거주자 주차장,02-809-0061,0,미연계중,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2023-10-13 21:22,N,무료,N,무료,,1.15E+12,100,5,,,0,0,0,0,,37.453304,126.89015
3086463,서강대역 환승 공영주차장(구),마포구 신수동 93-35,서울특별시 마포구 신수동 93-35,NW,노외 주차장,1,시간제 주차장,02-300-5052,0,미연계중,98,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-06-22 15:11,N,무료,N,무료,50000,,150,5,150,5,0,0,0,0,,37.551022,126.936452
3087529,중산공영주차장(구),동대문구 답십리동 23-3,서울특별시 동대문구 답십리동 23-3,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0,미연계중,58,Y,유료,N,야간 미개방,900,1900,900,1900,900,1900,2023-07-06 16:45,N,무료,N,무료,0,,500,10,0,0,0,0,0,0,0,37.568676,127.058904
3088420,수유2동 공영주차장(구),강북구 수유동 660-30,서울특별시 강북구 수유동 660-30,NW,노외 주차장,1,시간제 주차장,02-900-7443,0,미연계중,62,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-19 13:32,N,무료,N,무료,60000,,150,5,150,5,0,0,0,0,10000,37.646021,127.021916
3088540,고분다리전통시장 주차장(구),강동구 천호동 280-9,서울특별시 강동구 천호동 280-9,NW,노외 주차장,1,시간제 주차장,070-7547-3512,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),26,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-04-28 16:49,N,무료,N,무료,,,150,5,150,5,0,0,0,0,85000,37.542974,127.132245
3088613,공유) 03-06구역(구),금천구 독산동 1082-62 ,서울특별시 금천구 독산동 1082-62 ,NS,노상 주차장,3,시간제 + 거주자 주차장,02-809-0061,0,미연계중,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2023-10-13 22:24,N,무료,N,무료,,1.15E+12,100,5,,,0,0,0,0,,37.461025,126.90055
3090814,부군당길공영주차장(구),동대문구 전농동 273-1,서울특별시 동대문구 전농동 273-1,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0,미연계중,63,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-06 16:43,N,무료,N,무료,,,500,10,500,10,0,0,0,0,,37.578219,127.054589
3091658,대림역(시),영등포구 대림동 808-8 ,서울특별시 영등포구 대림동 808-8 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 10:38,N,무료,Y,유료,,1.16E+12,260,5,260,5,,,,,,37.4926004,126.8955619
3091784,공유) 02-09구역(구),금천구 독산동 301-10 ,서울특별시 금천구 독산동 301-10 ,NS,노상 주차장,3,시간제 + 거주자 주차장,02-809-0061,0,미연계중,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2023-10-13 20:20,N,무료,N,무료,,1.15E+12,100,5,,,0,0,0,0,,37.471294,126.89373
3092169,성애병원앞(구),영등포구 신길동 470-3 ,서울특별시 영등포구 신길동 470-3 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 10:38,N,무료,Y,유료,,1.16E+12,250,5,250,5,,,,,,37.5120938,126.9219139
3092704,중마루공원앞(구),영등포구 영등포동2가 53-0 ,서울특별시 영등포구 영등포동2가 53-0 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 10:23,N,무료,Y,유료,200000,,500,5,500,5,0,0,0,0,20000,37.5193986,126.9113702
3092713,영등포로터리(시),영등포구 영등포동1가 97-4 ,서울특별시 영등포구 영등포동1가 97-4 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 10:29,N,무료,Y,유료,,1.16E+12,130,5,130,5,0,0,0,0,,37.518088,126.91158
3092932,공유) 03-04구역(구),금천구 독산동 1082-62 ,서울특별시 금천구 독산동 1082-62 ,NS,노상 주차장,3,시간제 + 거주자 주차장,02-809-0061,0,미연계중,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2023-10-13 22:19,N,무료,N,무료,,1.15E+12,100,5,,,0,0,0,0,,37.460934,126.899124
3092944,화곡5-3 공영주차장(구),강서구 화곡동 1060-18,서울특별시 강서구 화곡동 1060-18,NW,노외 주차장,1,시간제 주차장,02-2604-8688,0,미연계중,16,Y,유료,N,야간 미개방,0,0,0,0,0,0,2023-07-19 17:35,Y,유료,Y,유료,50000,,50,5,50,5,0,0,0,0,5000,37.54335,126.842329
3093730,반포복개천 공영주차장(구),서초구 반포동 120-1 ,서울특별시 서초구 반포동 120-1 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2100,900,2100,0,0,2023-07-11 14:12,N,무료,Y,유료,400,1.17E+12,400,5,400,5,0,0,0,0,5,37.5036042,127.0105028
3094955,방배역 공영주차장(구),서초구 방배동 910-16 ,서울특별시 서초구 방배동 910-16 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2100,900,2100,900,2100,2023-07-11 13:34,N,무료,N,무료,250,1.17E+12,250,5,250,5,0,0,0,0,5,37.4827359,126.9966649
3095777,중마루공원앞(구),영등포구 영등포동2가 53-0 ,서울특별시 영등포구 영등포동2가 53-0 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 10:21,N,무료,Y,유료,200000,,500,5,500,5,0,0,0,0,20000,37.5200262,126.9106433
3095779,중마루공원앞(구),영등포구 영등포동2가 53-0 ,서울특별시 영등포구 영등포동2가 53-0 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 10:22,N,무료,Y,유료,200000,,500,5,500,5,0,0,0,0,20000,37.5199411,126.9107493
3095783,중마루공원앞(구),영등포구 영등포동2가 53-0 ,서울특별시 영등포구 영등포동2가 53-0 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 10:23,N,무료,Y,유료,200000,,500,5,500,5,0,0,0,0,20000,37.5199006,126.9107948
3095784,중마루공원앞(구),영등포구 영등포동2가 53-0 ,서울특별시 영등포구 영등포동2가 53-0 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 10:22,N,무료,Y,유료,200000,,500,5,500,5,0,0,0,0,20000,37.5198007,126.9109102
3095785,중마루공원앞(구),영등포구 영등포동2가 53-0 ,서울특별시 영등포구 영등포동2가 53-0 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 10:23,N,무료,Y,유료,200000,,500,5,500,5,0,0,0,0,20000,37.5197517,126.9109598
3095792,중마루공원앞(구),영등포구 영등포동2가 53-0 ,서울특별시 영등포구 영등포동2가 53-0 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 10:24,N,무료,Y,유료,200000,,500,5,500,5,0,0,0,0,20000,37.5196656,126.9110617
3095793,중마루공원앞(구),영등포구 영등포동2가 53-0 ,서울특별시 영등포구 영등포동2가 53-0 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 10:24,N,무료,Y,유료,200000,,500,5,500,5,0,0,0,0,20000,37.5196145,126.911114
3095995,당인노상공영주차장(구),마포구 합정동 362-5 ,서울특별시 마포구 합정동 362-5 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1200,2300,1200,2300,1200,2300,2023-07-05 18:39,N,무료,N,무료,0,1.14E+12,300,5,300,5,0,0,0,0,0,37.547589,126.918187
3095999,방배복개도로 제1지역 공영주차장(구),서초구 방배동 493-3 ,서울특별시 서초구 방배동 493-3 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1000,2300,1000,2300,0,0,2023-07-11 14:00,N,무료,Y,유료,250,1.17E+12,250,5,250,5,,,,,5,37.477597,126.982631
3096081,공유) 02-35구역(구),금천구 독산동 1099-0,서울특별시 금천구 독산동 1099-0,NS,노상 주차장,3,시간제 + 거주자 주차장,02-809-0061,0,미연계중,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2023-10-13 20:59,N,무료,N,무료,,1.15E+12,100,5,,,0,0,0,0,,37.453773,126.89162
3096379,정릉시장공영주차장(구),성북구 정릉동 405-4,서울특별시 성북구 정릉동 405-4,NW,노외 주차장,1,시간제 주차장,02-6925-0023,0,미연계중,20,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-06-29 15:37,N,무료,N,무료,120000,,150,5,150,5,0,0,0,0,10000,37.608225,127.009444
3096819,KBS본관뒤(구),영등포구 여의도동 1-9 ,서울특별시 영등포구 여의도동 1-9 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 10:36,N,무료,Y,유료,200000,1.16E+12,500,5,500,5,,,,,,37.5247413,126.9152165
3102075,양재2동주민센터 공영주차장(구),서초구 양재동 323-1,서울특별시 서초구 양재동 323-1,NW,노외 주차장,1,시간제 주차장,02-579-2224,0,미연계중,31,Y,유료,N,야간 미개방,700,2100,700,2100,700,2100,2023-06-26 11:40,N,무료,N,무료,120000,,300,10,300,10,0,0,0,0,,37.470711,127.041252
3103348,여의도공원앞(구),영등포구 여의도동 2-0 ,서울특별시 영등포구 여의도동 2-0 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 10:33,N,무료,Y,유료,200000,1.16E+12,500,5,500,5,,,,,20000,37.5242563,126.9178913
3103861,금융투자교육원앞(舊경호빌딩)(구),영등포구 여의도동 2-5 ,서울특별시 영등포구 여의도동 2-5 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 10:35,N,무료,Y,유료,200000,1.16E+12,500,5,500,5,,,,,20000,37.5235937,126.9259936
3103892,답십리2동 노외주차장(홍약국옆)(구),동대문구 답십리동 36-12,서울특별시 동대문구 답십리동 36-12,NW,노외 주차장,3,시간제 + 거주자 주차장,,0,미연계중,58,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-21 16:10,N,무료,N,무료,0,,500,10,500,10,0,0,0,0,0,37.571085,127.058088
3104011,공유) 03-08구역(구),금천구 독산동 1072-55,서울특별시 금천구 독산동 1072-55,NS,노상 주차장,3,시간제 + 거주자 주차장,02-809-0061,0,미연계중,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2023-10-13 22:32,N,무료,N,무료,0,1.15E+12,100,5,0,0,0,0,0,0,0,37.461742,126.90164
3105045,방배복개도로 제1지역 공영주차장(구),서초구 방배동 493-3,서울특별시 서초구 방배동 493-3,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1000,2300,1000,2300,0,0,2023-07-11 14:02,N,무료,Y,유료,250,1.17E+12,250,5,250,5,0,0,0,0,5,37.4782089,126.9825981
3106629,도화 공영주차장(구),마포구 도화동 557-0,서울특별시 마포구 도화동 557-0,NW,노외 주차장,1,시간제 주차장,02-300-5052,0,미연계중,65,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-06-22 11:13,N,무료,N,무료,170000,,250,5,250,5,0,0,0,0,0,,
3108604,천호3동제2 주차장(구),강동구 천호동 174-1,서울특별시 강동구 천호동 174-1,NW,노외 주차장,1,시간제 주차장,02-482-1717,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),183,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-04-28 16:25,N,무료,N,무료,80000,,150,5,150,5,0,0,0,0,,37.54053,127.134109
3110155,신교공영(구),종로구 신교동 66-0,서울특별시 종로구 신교동 66-0,NW,노외 주차장,1,시간제 주차장,02-2236-0052,0,미연계중,158,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-09-13 14:16,N,무료,N,무료,30000,,150,5,150,5,0,0,0,0,0,37.584085,126.969849
3110498,밝은빛 공영주차장(구),양천구 신정동 323-18,서울특별시 양천구 신정동 323-18,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),23,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2023-08-31 17:59,N,무료,Y,유료,100000,,150,5,,,0,0,0,0,,37.516179,126.861337
3117529,주공11단지상가뒤(구),노원구 상계동 652-0 ,서울특별시 노원구 상계동 652-0 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2023-07-18 10:21,N,무료,Y,유료,150000,1.14E+12,250,5,250,5,0,0,0,0,,,
3117530,주공11단지상가뒤(구),노원구 상계동 652-0 ,서울특별시 노원구 상계동 652-0 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2023-07-18 10:21,N,무료,Y,유료,150000,1.14E+12,250,5,250,5,0,0,0,0,,37.6651489,127.0570108
3119519,한마음 공영주차장(구),양천구 목동 914-5,서울특별시 양천구 목동 914-5,NW,노외 주차장,1,시간제 주차장,02-2644-1386,2,20~120분이내 연계데이터 존재(정보수집중),553,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-08-31 17:56,N,무료,N,무료,,,150,5,,,0,0,0,0,,37.530543,126.877927
3120693,장안공원지하주차장(구),동대문구 장안동 300-0,서울특별시 동대문구 장안동 300-0,NW,노외 주차장,3,시간제 + 거주자 주차장,,0,미연계중,163,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-06 16:52,N,무료,N,무료,0,,500,10,0,0,0,0,0,0,0,37.577394,127.071387
3121494,용강노상공영주차장(구),마포구 용강동 50-4 ,서울특별시 마포구 용강동 50-4 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1200,2200,0,0,0,0,2023-07-05 18:30,Y,유료,Y,유료,0,1.14E+12,250,5,250,5,0,0,0,0,0,37.5402066,126.9429292
3122125,배봉공영주차장(구),동대문구 휘경동 286-66,서울특별시 동대문구 휘경동 286-66,NW,노외 주차장,3,시간제 + 거주자 주차장,,0,미연계중,199,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-21 16:09,N,무료,N,무료,0,,500,10,500,10,0,0,0,0,0,37.586936,127.062083
3122567,화곡3-1 공영주차장(구),강서구 화곡동 1045-0,서울특별시 강서구 화곡동 1045-0,NW,노외 주차장,1,시간제 주차장,02-2603-1573,0,미연계중,99,Y,유료,N,야간 미개방,1000,1900,0,0,0,0,2023-07-19 17:30,Y,유료,Y,유료,50000,,50,5,50,5,0,0,0,0,2000,37.541779,126.834749
3122788,용강노상공영주차장(구),마포구 용강동 494-6,서울특별시 마포구 용강동 494-6,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1200,2200,0,0,0,0,2023-07-05 16:46,Y,유료,Y,유료,,1.14E+12,250,5,250,5,0,0,0,0,,37.5423471,126.9403187
3124871,구릉 주차장(구),동작구 신대방동 351-14,서울특별시 동작구 신대방동 351-14,NW,노외 주차장,1,시간제 주차장,,0,미연계중,20,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-07 11:08,N,무료,N,무료,100000,,150,5,150,5,0,0,0,0,35000,37.498732,126.927446
3125234,산업은행앞(구),영등포구 여의도동 1-5 ,서울특별시 영등포구 여의도동 1-5 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 10:33,N,무료,Y,유료,200000,1.16E+12,500,5,500,5,,,,,20000,37.5276205,126.9203596
3126743,종로구 명륜4가 105-3(시),종로구 명륜4가 105-3,서울특별시 종로구 명륜4가 105-3,NW,노외 주차장,1,시간제 주차장,,0,미연계중,,Y,유료,N,야간 미개방,0,0,0,0,0,0,2023-09-11 11:20,Y,유료,Y,유료,,,2200,30,1100,15,0,0,0,0,,,
3127865,회기역 주변 노상공영주차장(구),동대문구 휘경동 320-7 ,서울특별시 동대문구 휘경동 320-7 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 17:48,N,무료,Y,유료,0,1.12E+12,500,10,500,10,0,0,0,0,0,37.590006,127.05656
3129378,정릉천복개 공영주차장(구),동대문구 제기동 271-50,서울특별시 동대문구 제기동 271-50,NW,노외 주차장,1,시간제 주차장,,0,미연계중,143,Y,유료,N,야간 미개방,900,1900,900,1500,0,2400,2023-04-10 15:20,N,무료,N,무료,,,500,10,,,0,0,0,0,,37.580998,127.035313
3133245,회기역 주변 노상공영주차장(구),동대문구 휘경동 269-7 ,서울특별시 동대문구 휘경동 269-7 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 17:46,N,무료,Y,유료,,1.12E+12,500,10,500,10,0,0,0,0,,37.5901647,127.0600478
3133323,문화회관 동측 공영주차장(구),양천구 신정동 322-5,서울특별시 양천구 신정동 322-5,NW,노외 주차장,1,시간제 주차장,02-2644-1386,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),80,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2023-10-10 17:00,N,무료,Y,유료,70000,,150,5,,,0,0,0,0,9000,37.516978,126.863605
3137006,용강노상공영주차장(구),마포구 용강동 43-5 ,서울특별시 마포구 용강동 43-5 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1200,2200,0,0,0,0,2023-07-05 18:23,Y,유료,Y,유료,0,1.14E+12,250,5,250,5,0,0,0,0,0,37.5400857,126.9435449
3138352,쌈지유료주차장(구),강북구 수유동 62-4,서울특별시 강북구 수유동 62-4,NW,노외 주차장,1,시간제 주차장,,0,미연계중,19,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-19 13:30,N,무료,N,무료,150000,,1000,20,500,10,0,0,0,0,,37.632025,127.023552
3139314,회기역 주변 노상공영주차장(구),동대문구 휘경동 191-5 ,서울특별시 동대문구 휘경동 191-5 ,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 17:47,N,무료,Y,유료,0,1.12E+12,500,10,500,10,0,0,0,0,0,37.590056,127.05709
3140590,공유) 03-01구역(구),금천구 시흥동 1076-26 ,서울특별시 금천구 시흥동 1076-26 ,NS,노상 주차장,3,시간제 + 거주자 주차장,02-809-0061,0,미연계중,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2023-10-13 21:53,N,무료,N,무료,0,1.15E+12,100,5,0,0,0,0,0,0,0,37.459362,126.900475
3140595,공유) 03-02구역(구),금천구 독산동 1076-26 ,서울특별시 금천구 독산동 1076-26 ,NS,노상 주차장,3,시간제 + 거주자 주차장,02-809-0061,0,미연계중,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2023-10-13 22:06,N,무료,N,무료,0,1.15E+12,100,5,0,0,0,0,0,0,0,37.45955,126.89983
3143628,용강노상공영주차장(구),마포구 용강동 473-5,서울특별시 마포구 용강동 473-5,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1200,2200,0,0,0,0,2023-07-05 16:47,Y,유료,Y,유료,,1.14E+12,250,5,250,5,0,0,0,0,,37.5422702,126.9399954
3143747,동답 공영주차장(구),동대문구 답십리동 2-283,서울특별시 동대문구 답십리동 2-283,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0,미연계중,67,Y,유료,N,야간 미개방,900,1900,900,1900,900,1900,2023-07-06 16:40,N,무료,N,무료,0,,1000,60,0,0,0,0,0,0,10000,37.569383,127.063563
3144451,청계주차장(구),동대문구 용두동 129-4,서울특별시 동대문구 용두동 129-4,NW,노외 주차장,1,시간제 주차장,02-923-4147,0,미연계중,122,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-06 16:49,N,무료,N,무료,,,1500,30,500,10,0,0,0,0,,37.572235,127.034472
3145739,용강노상공영주차장(구),마포구 용강동 45-15,서울특별시 마포구 용강동 45-15,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1200,2200,0,0,0,0,2023-07-05 16:44,Y,유료,Y,유료,,1.14E+12,250,5,250,5,0,0,0,0,,37.5397519,126.9439865
3146823,색동공원공영주차장(구),강북구 수유동 49-7,서울특별시 강북구 수유동 49-7,NW,노외 주차장,1,시간제 주차장,02-985-3492,0,미연계중,80,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-19 13:19,N,무료,N,무료,100000,,200,5,200,5,0,0,0,0,,37.6332,127.020703
3147209,대현산배수지 주차장(구),성동구 금호동1가 103-0,서울특별시 성동구 금호동1가 103-0,NW,노외 주차장,1,시간제 주차장,,0,미연계중,5,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-24 17:33,N,무료,N,무료,,,150,5,150,5,0,0,0,0,,37.556153,127.020114
3148048,회기역 주변 노상공영주차장(구),동대문구 휘경동 255-3,서울특별시 동대문구 휘경동 255-3,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-07-20 17:48,N,무료,Y,유료,,1.12E+12,500,10,500,10,0,0,0,0,,37.5902923,127.0599472
3149760,공유) 03-03(구),금천구 독산동 1082-57 ,서울특별시 금천구 독산동 1082-57 ,NS,노상 주차장,3,시간제 + 거주자 주차장,02-809-0061,0,미연계중,1,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2023-10-13 22:13,N,무료,N,무료,,1.15E+12,100,5,,,0,0,0,0,,37.46014,126.90169
